Frame,Person,FaceRectX,FaceRectY,FaceRectWidth,FaceRectHeight
5453,1,294,115,113,114
5453,2,282,484,114,114
5453,1,945,492,95,94
5455,0,906,100,136,137
5455,1,940,508,79,79
5455,1,294,115,113,114
5455,2,282,484,114,114
5457,0,906,100,136,137
5457,1,294,115,113,114
5457,1,926,501,95,95
5457,2,282,484,114,114
5459,0,906,100,136,137
5459,1,294,115,113,114
5459,2,282,484,114,114
5459,1,936,492,95,94
5461,0,906,100,136,137
5461,1,294,115,113,114
5461,2,282,484,114,114
5461,1,936,492,95,94
5463,0,906,100,136,137
5463,1,294,115,113,114
5463,2,293,492,94,94
5463,1,926,501,95,95
5465,0,906,100,136,137
5465,2,302,492,95,94
5465,1,294,115,113,114
5465,1,926,501,95,95
5467,0,906,100,136,137
5467,2,282,484,114,114
5467,1,294,115,113,114
5467,1,916,511,95,95
5469,0,906,100,136,137
5469,1,294,115,113,114
5469,2,283,492,95,94
5469,1,926,511,95,95
5471,0,906,100,136,137
5471,1,294,115,113,114
5471,2,273,492,95,94
5471,1,926,511,95,95
5473,2,293,492,94,94
5473,0,906,100,136,137
5473,1,294,115,113,114
5473,1,926,511,95,95
5475,0,906,87,136,136
5475,2,282,484,114,114
5475,1,294,115,113,114
5475,1,926,511,95,95
5477,0,906,87,136,136
5477,1,294,115,113,114
5477,2,282,484,114,114
5477,1,926,511,95,95
5479,0,906,87,136,136
5479,1,926,511,95,95
5479,1,294,115,113,114
5479,2,282,484,114,114
5481,0,906,100,136,137
5481,1,294,115,113,114
5481,1,932,524,79,79
5481,2,271,484,113,114
5483,0,906,100,136,137
5483,1,294,115,113,114
5483,2,271,484,113,114
5483,1,916,520,95,95
5485,0,906,87,136,136
5485,1,294,115,113,114
5485,2,283,501,95,95
5485,1,916,511,95,95
5487,0,906,87,136,136
5487,2,283,492,95,94
5487,1,294,115,113,114
5487,1,924,524,79,79
5489,0,906,100,136,137
5489,1,294,115,113,114
5489,1,916,520,95,95
5489,2,293,492,94,94
5491,1,907,520,95,95
5491,1,294,115,113,114
5491,0,906,100,136,137
5491,2,293,492,94,94
5493,1,294,115,113,114
5493,0,906,87,136,136
5493,1,907,520,95,95
5493,2,273,492,95,94
5495,1,294,115,113,114
5495,0,906,87,136,136
5495,1,907,520,95,95
5495,2,273,492,95,94
5497,1,294,115,113,114
5497,0,906,87,136,136
5497,1,916,524,79,79
5497,2,283,492,95,94
5499,0,916,104,114,113
5499,1,294,115,113,114
5499,1,916,524,79,79
5499,2,282,484,114,114
5501,0,916,104,114,113
5501,1,294,115,113,114
5501,1,916,524,79,79
5501,2,282,484,114,114
5503,1,294,115,113,114
5503,0,906,87,136,136
5503,1,907,520,95,95
5503,2,283,492,95,94
5505,0,906,87,136,136
5505,1,294,115,113,114
5505,1,907,511,95,95
5505,2,283,501,95,95
5507,0,906,100,136,137
5507,1,294,115,113,114
5507,1,916,511,95,95
5507,2,271,472,113,114
5509,0,916,104,114,113
5509,1,294,115,113,114
5509,2,293,492,94,94
5509,1,916,501,95,95
5511,0,906,100,136,137
5511,1,294,115,113,114
5511,2,271,484,113,114
5511,1,916,511,95,95
5513,0,906,87,136,136
5513,1,294,115,113,114
5513,1,926,511,95,95
5513,2,282,484,114,114
5515,1,294,115,113,114
5515,0,906,100,136,137
5515,1,926,511,95,95
5515,2,293,492,94,94
5517,1,294,115,113,114
5517,0,906,100,136,137
5517,2,293,501,94,95
5517,1,926,501,95,95
5519,1,294,115,113,114
5519,0,906,100,136,137
5519,1,926,501,95,95
5519,2,293,511,94,95
5521,1,294,115,113,114
5521,0,906,100,136,137
5521,1,926,501,95,95
5521,2,293,511,94,95
5523,1,294,115,113,114
5523,0,906,100,136,137
5523,1,926,511,95,95
5523,2,293,511,94,95
5525,1,294,115,113,114
5525,0,906,100,136,137
5525,1,926,511,95,95
5525,2,282,495,114,114
5527,0,906,100,136,137
5527,1,294,115,113,114
5527,1,936,511,95,95
5527,2,282,495,114,114
5529,0,906,100,136,137
5529,1,294,115,113,114
5529,1,936,511,95,95
5531,1,294,115,113,114
5531,0,927,104,114,113
5531,2,259,484,114,114
5531,1,945,520,95,95
5533,1,294,115,113,114
5533,2,259,484,114,114
5533,0,927,104,114,113
5533,5,936,520,95,95
5535,1,294,115,113,114
5535,0,927,104,114,113
5535,2,264,492,95,94
5535,1,945,520,95,95
5537,1,294,115,113,114
5537,0,927,104,114,113
5537,2,945,520,95,95
5537,2,273,492,95,94
5539,1,294,115,113,114
5539,0,927,104,114,113
5539,2,945,520,95,95
5539,2,283,501,95,95
5541,1,294,115,113,114
5541,0,927,115,114,114
5541,2,945,520,95,95
5541,2,271,484,113,114
5543,1,294,115,113,114
5543,1,955,511,95,95
5543,0,927,115,114,114
5543,2,293,501,94,95
5545,1,294,115,113,114
5545,1,945,511,95,95
5545,0,927,115,114,114
5545,2,293,501,94,95
5547,1,294,115,113,114
5547,0,927,104,114,113
5547,5,945,511,95,95
5547,2,293,501,94,95
5549,2,271,495,113,114
5549,1,294,115,113,114
5549,0,927,104,114,113
5549,2,945,511,95,95
5551,1,294,115,113,114
5551,0,927,104,114,113
5551,2,248,495,113,114
5551,2,945,511,95,95
5553,2,254,501,95,95
5553,1,294,115,113,114
5553,0,927,104,114,113
5553,1,955,501,95,95
5555,0,927,104,114,113
5555,1,294,115,113,114
5555,1,955,501,95,95
5555,2,236,484,114,114
5557,1,294,115,113,114
5557,0,927,104,114,113
5557,1,955,501,95,95
5557,2,236,484,114,114
5559,1,294,115,113,114
5559,0,927,104,114,113
5559,2,254,501,95,95
5559,1,955,501,95,95
5561,1,294,115,113,114
5561,0,927,104,114,113
5561,2,264,501,95,95
5561,2,945,511,95,95
5563,1,294,115,113,114
5563,0,927,104,114,113
5563,2,945,511,95,95
5563,2,264,501,95,95
5565,1,294,115,113,114
5565,0,927,104,114,113
5565,1,945,511,95,95
5565,2,283,501,95,95
5567,1,294,115,113,114
5567,0,927,104,114,113
5567,2,283,501,95,95
5567,1,945,511,95,95
5569,1,294,115,113,114
5569,0,927,104,114,113
5569,1,945,501,95,95
5569,2,259,484,114,114
5571,1,294,115,113,114
5571,0,927,104,114,113
5571,2,271,472,113,114
5571,12,945,501,95,95
5573,1,294,115,113,114
5573,0,927,104,114,113
5573,2,283,482,95,95
5573,1,936,501,95,95
5575,1,294,115,113,114
5575,0,927,104,114,113
5575,2,283,492,95,94
5575,1,936,501,95,95
5577,1,294,115,113,114
5577,0,927,104,114,113
5577,2,293,482,94,95
5577,1,916,501,95,95
5579,1,294,115,113,114
5579,0,927,104,114,113
5579,2,294,472,113,114
5579,1,926,501,95,95
5581,1,294,115,113,114
5581,0,927,104,114,113
5581,2,294,484,113,114
5581,1,926,501,95,95
5583,1,294,115,113,114
5583,0,927,104,114,113
5583,2,302,492,95,94
5583,1,926,501,95,95
5585,1,294,115,113,114
5585,0,927,104,114,113
5585,2,293,492,94,94
5585,1,926,501,95,95
5587,1,294,115,113,114
5587,0,927,104,114,113
5587,2,283,492,95,94
5587,1,926,501,95,95
5589,1,294,115,113,114
5589,0,927,104,114,113
5589,2,271,484,113,114
5589,1,932,516,79,79
5591,1,294,115,113,114
5591,2,271,484,113,114
5591,0,927,104,114,113
5591,1,932,516,79,79
5593,1,294,115,113,114
5593,0,927,104,114,113
5593,2,293,492,94,94
5593,1,936,511,95,95
5595,0,927,104,114,113
5595,1,294,115,113,114
5595,2,293,501,94,95
5595,1,936,511,95,95
5597,1,294,115,113,114
5597,0,927,104,114,113
5597,1,936,511,95,95
5597,2,293,501,94,95
5599,2,293,492,94,94
5599,0,927,104,114,113
5599,1,294,115,113,114
5599,1,936,520,95,95
5601,0,927,104,114,113
5601,1,294,115,113,114
5601,2,259,484,114,114
5601,1,936,520,95,95
5603,0,927,104,114,113
5603,1,294,115,113,114
5603,2,259,472,114,114
5603,1,936,520,95,95
5605,0,927,104,114,113
5605,1,294,115,113,114
5605,2,259,472,114,114
5605,1,936,520,95,95
5607,0,927,104,114,113
5607,1,294,115,113,114
5607,1,945,520,95,95
5607,2,259,484,114,114
5609,0,927,104,114,113
5609,1,294,115,113,114
5609,2,271,484,113,114
5609,1,945,520,95,95
5611,1,294,115,113,114
5611,0,927,104,114,113
5611,2,283,501,95,95
5611,1,945,520,95,95
5613,1,294,115,113,114
5613,0,927,104,114,113
5613,2,283,492,95,94
5613,1,945,520,95,95
5615,1,294,115,113,114
5615,0,927,104,114,113
5615,1,945,520,95,95
5615,2,283,501,95,95
5617,0,927,104,114,113
5617,1,294,115,113,114
5617,1,945,520,95,95
5617,2,283,501,95,95
5619,0,927,104,114,113
5619,1,284,100,136,137
5619,2,282,484,114,114
5619,1,945,520,95,95
5621,1,284,87,136,136
5621,0,927,104,114,113
5621,2,283,501,95,95
5621,1,945,511,95,95
5623,1,284,87,136,136
5623,0,927,104,114,113
5623,2,293,501,94,95
5623,1,945,511,95,95
5625,1,282,115,114,114
5625,0,927,104,114,113
5625,2,283,501,95,95
5625,1,945,511,95,95
5627,1,282,115,114,114
5627,0,927,104,114,113
5627,2,293,501,94,95
5627,1,945,511,95,95
5629,11,284,87,136,136
5629,0,927,104,114,113
5629,2,293,501,94,95
5629,1,945,520,95,95
5631,1,294,115,113,114
5631,0,927,104,114,113
5631,2,282,484,114,114
5631,1,945,520,95,95
5633,1,294,115,113,114
5633,0,927,104,114,113
5633,1,955,520,95,95
5633,2,293,511,94,95
5635,0,927,104,114,113
5635,1,294,115,113,114
5635,2,282,495,114,114
5635,1,955,520,95,95
5637,0,927,104,114,113
5637,1,294,115,113,114
5637,2,293,511,94,95
5637,1,964,520,95,95
5639,0,927,104,114,113
5639,1,294,115,113,114
5639,2,293,511,94,95
5639,1,964,520,95,95
5641,0,927,104,114,113
5641,1,284,100,136,137
5641,2,293,511,94,95
5641,1,950,518,114,114
5643,0,927,104,114,113
5643,1,284,100,136,137
5643,2,293,511,94,95
5643,1,950,518,114,114
5645,0,927,104,114,113
5645,1,294,115,113,114
5645,2,293,511,94,95
5645,1,950,518,114,114
5647,0,927,104,114,113
5647,2,293,511,94,95
5647,1,294,115,113,114
5647,1,950,518,114,114
5649,0,927,104,114,113
5649,1,284,100,136,137
5649,2,293,492,94,94
5649,1,950,518,114,114
5651,1,284,87,136,136
5651,0,927,104,114,113
5651,2,282,472,114,114
5651,1,974,520,95,95
5653,1,284,87,136,136
5653,0,927,104,114,113
5653,2,282,472,114,114
5653,1,974,520,95,95
5655,0,927,104,114,113
5655,11,284,87,136,136
5655,2,282,472,114,114
5655,1,964,520,95,95
5657,0,927,104,114,113
5657,1,294,115,113,114
5657,2,282,484,114,114
5657,1,964,520,95,95
5659,0,927,104,114,113
5659,2,271,472,113,114
5659,1,294,115,113,114
5659,1,972,516,79,79
5661,0,927,104,114,113
5661,1,294,115,113,114
5661,2,273,492,95,94
5661,1,972,516,79,79
5663,0,927,104,114,113
5663,1,294,115,113,114
5663,2,283,501,95,95
5663,1,972,516,79,79
5665,0,927,104,114,113
5665,1,294,115,113,114
5665,2,283,492,95,94
5665,1,964,524,79,79
5667,1,294,115,113,114
5667,0,927,104,114,113
5667,2,273,492,95,94
5667,1,964,524,79,79
5669,0,927,104,114,113
5669,1,294,115,113,114
5669,2,273,492,95,94
5669,1,964,524,79,79
5671,1,294,115,113,114
5671,0,927,104,114,113
5671,2,271,484,113,114
5671,1,964,524,79,79
5673,0,927,104,114,113
5673,1,282,115,114,114
5673,2,271,484,113,114
5673,1,964,524,79,79
5675,0,927,104,114,113
5675,1,294,115,113,114
5675,2,271,484,113,114
5675,1,955,511,95,95
5677,11,270,87,136,136
5677,0,927,104,114,113
5677,2,271,484,113,114
5677,1,945,511,95,95
5679,1,270,87,136,136
5679,0,927,104,114,113
5679,2,264,492,95,94
5679,1,945,511,95,95
5681,1,284,100,136,137
5681,0,927,104,114,113
5681,2,264,492,95,94
5681,1,945,511,95,95
5683,1,282,115,114,114
5683,0,927,104,114,113
5683,2,273,492,95,94
5683,1,955,511,95,95
5685,1,294,104,113,113
5685,0,927,104,114,113
5685,2,273,492,95,94
5685,1,964,524,79,79
5685,1,947,501,137,137
5687,1,282,115,114,114
5687,0,927,104,114,113
5687,2,273,501,95,95
5687,1,964,524,79,79
5687,1,947,501,137,137
5689,1,282,115,114,114
5689,0,927,104,114,113
5689,2,273,492,95,94
5689,1,972,524,79,79
5689,1,947,501,137,137
5691,1,270,87,136,136
5691,0,927,104,114,113
5691,2,273,492,95,94
5691,1,955,511,95,95
5693,1,270,87,136,136
5693,0,927,104,114,113
5693,2,283,492,95,94
5693,1,955,511,95,95
5695,11,270,87,136,136
5695,0,927,104,114,113
5695,2,283,492,95,94
5695,1,955,511,95,95
5697,11,270,87,136,136
5697,0,927,104,114,113
5697,2,271,484,113,114
5697,1,955,511,95,95
5699,1,270,87,136,136
5699,0,927,104,114,113
5699,2,271,472,113,114
5699,1,955,511,95,95
5701,1,270,87,136,136
5701,0,927,104,114,113
5701,2,271,484,113,114
5701,1,955,511,95,95
5703,1,270,87,136,136
5703,0,906,100,136,137
5703,2,293,492,94,94
5703,1,955,511,95,95
5705,0,906,100,136,137
5705,3,271,115,113,114
5705,2,282,472,114,114
5705,1,955,511,95,95
5707,0,906,100,136,137
5707,11,270,87,136,136
5707,2,282,472,114,114
5707,1,955,511,95,95
5709,0,906,100,136,137
5709,1,270,87,136,136
5709,2,282,484,114,114
5709,1,964,501,95,95
5711,0,906,100,136,137
5711,1,270,87,136,136
5711,2,293,482,94,95
5711,1,964,501,95,95
5713,0,906,100,136,137
5713,11,270,87,136,136
5713,2,293,482,94,95
5713,1,964,501,95,95
5715,0,906,100,136,137
5715,1,270,87,136,136
5715,2,293,482,94,95
5715,1,972,508,79,79
5715,1,947,501,137,137
5717,0,906,100,136,137
5717,1,270,87,136,136
5717,2,282,461,114,113
5717,1,950,495,114,114
5719,0,906,100,136,137
5719,1,282,115,114,114
5719,2,293,473,94,94
5719,1,950,495,114,114
5721,0,906,100,136,137
5721,1,270,87,136,136
5721,2,282,461,114,113
5721,1,955,501,95,95
5723,0,906,100,136,137
5723,1,282,115,114,114
5723,2,282,461,114,113
5723,1,955,501,95,95
5725,0,906,100,136,137
5725,1,282,115,114,114
5725,2,282,461,114,113
5725,1,955,501,95,95
5727,0,906,100,136,137
5727,1,282,115,114,114
5727,2,271,472,113,114
5727,1,955,501,95,95
5729,0,906,100,136,137
5729,1,282,115,114,114
5729,2,271,472,113,114
5729,1,955,501,95,95
5731,1,282,115,114,114
5731,0,920,100,136,137
5731,2,271,472,113,114
5731,1,955,501,95,95
5733,1,282,115,114,114
5733,0,927,104,114,113
5733,2,271,472,113,114
5733,1,955,501,95,95
5735,1,282,115,114,114
5735,0,927,104,114,113
5735,1,972,500,79,79
5735,2,271,472,113,114
5737,1,282,115,114,114
5737,0,927,115,114,114
5737,2,271,472,113,114
5737,1,955,501,95,95
5739,1,282,115,114,114
5739,0,927,115,114,114
5739,2,271,472,113,114
5739,1,955,501,95,95
5741,1,282,115,114,114
5741,0,927,115,114,114
5741,2,271,472,113,114
5741,1,972,500,79,79
5743,1,282,115,114,114
5743,0,927,115,114,114
5743,2,271,472,113,114
5743,1,972,500,79,79
5745,1,282,115,114,114
5745,0,927,115,114,114
5745,2,271,472,113,114
5745,1,972,500,79,79
5747,1,282,115,114,114
5747,0,927,115,114,114
5747,2,271,472,113,114
5747,1,972,500,79,79
5749,1,282,115,114,114
5749,0,927,104,114,113
5749,2,271,472,113,114
5749,1,972,500,79,79
5751,1,282,115,114,114
5751,0,920,100,136,137
5751,2,271,472,113,114
5751,1,972,500,79,79
5753,0,927,115,114,114
5753,1,282,115,114,114
5753,2,271,472,113,114
5753,1,972,500,79,79
5755,0,927,115,114,114
5755,1,282,115,114,114
5755,2,271,472,113,114
5755,1,972,500,79,79
5757,0,927,115,114,114
5757,1,270,87,136,136
5757,2,271,472,113,114
5757,1,972,500,79,79
5759,1,284,100,136,137
5759,0,927,115,114,114
5759,2,271,472,113,114
5759,1,972,508,79,79
5761,1,284,100,136,137
5761,0,920,100,136,137
5761,2,282,472,114,114
5761,1,972,508,79,79
5763,0,906,100,136,137
5763,1,282,115,114,114
5763,2,282,472,114,114
5763,1,972,508,79,79
5765,0,906,100,136,137
5765,1,282,115,114,114
5765,2,282,461,114,113
5765,1,972,508,79,79
5767,0,906,100,136,137
5767,11,294,104,113,113
5767,2,282,461,114,113
5767,1,972,516,79,79
5769,0,920,100,136,137
5769,11,294,104,113,113
5769,2,282,461,114,113
5769,1,955,511,95,95
5771,0,906,100,136,137
5771,2,282,461,114,113
5771,1,294,104,113,113
5771,1,955,511,95,95
5773,0,906,100,136,137
5773,1,284,100,136,137
5773,2,282,461,114,113
5773,1,972,516,79,79
5775,0,906,100,136,137
5775,1,284,100,136,137
5775,2,282,461,114,113
5775,1,972,516,79,79
5777,0,906,100,136,137
5777,1,294,104,113,113
5777,2,282,461,114,113
5777,1,972,508,79,79
5779,0,906,100,136,137
5779,1,284,100,136,137
5779,2,282,461,114,113
5779,1,972,508,79,79
5781,0,906,100,136,137
5781,1,284,100,136,137
5781,2,282,461,114,113
5781,1,972,508,79,79
5783,0,906,100,136,137
5783,1,284,100,136,137
5783,2,271,472,113,114
5783,1,972,516,79,79
5783,1,947,501,137,137
5785,0,906,100,136,137
5785,1,284,100,136,137
5785,2,271,472,113,114
5785,1,972,516,79,79
5787,0,906,100,136,137
5787,1,294,104,113,113
5787,2,271,472,113,114
5787,1,972,516,79,79
5789,0,920,100,136,137
5789,1,294,104,113,113
5789,2,271,472,113,114
5789,1,972,516,79,79
5791,0,906,100,136,137
5791,1,284,100,136,137
5791,2,293,482,94,95
5791,1,972,516,79,79
5793,0,906,100,136,137
5793,1,284,100,136,137
5793,2,271,472,113,114
5793,1,972,508,79,79
5795,0,906,100,136,137
5795,1,284,100,136,137
5795,2,283,482,95,95
5795,1,964,501,95,95
5797,0,906,100,136,137
5797,1,294,115,113,114
5797,2,283,482,95,95
5797,1,964,501,95,95
5799,0,906,100,136,137
5799,1,284,100,136,137
5799,2,293,482,94,95
5799,1,972,508,79,79
5801,0,906,100,136,137
5801,1,284,100,136,137
5801,2,293,482,94,95
5801,1,972,508,79,79
5803,0,906,100,136,137
5803,1,294,115,113,114
5803,2,283,492,95,94
5803,1,964,501,95,95
5805,0,906,100,136,137
5805,1,294,115,113,114
5805,2,283,492,95,94
5805,1,972,508,79,79
5807,0,906,100,136,137
5807,1,284,100,136,137
5807,2,283,492,95,94
5807,1,964,501,95,95
5809,0,906,100,136,137
5809,1,284,100,136,137
5809,2,283,492,95,94
5809,1,964,501,95,95
5811,0,906,100,136,137
5811,1,284,100,136,137
5811,2,293,492,94,94
5811,1,964,516,79,79
5813,0,906,100,136,137
5813,1,284,100,136,137
5813,2,293,492,94,94
5813,1,964,516,79,79
5815,0,927,115,114,114
5815,1,284,100,136,137
5815,2,293,492,94,94
5815,1,964,516,79,79
5817,0,927,115,114,114
5817,1,284,100,136,137
5817,2,293,492,94,94
5817,1,964,516,79,79
5819,0,927,115,114,114
5819,1,284,100,136,137
5819,2,293,492,94,94
5819,1,964,508,79,79
5821,0,927,115,114,114
5821,1,284,100,136,137
5821,1,945,501,95,95
5821,2,293,492,94,94
5823,0,927,115,114,114
5823,1,284,100,136,137
5823,2,293,492,94,94
5823,1,945,501,95,95
5825,0,927,115,114,114
5825,1,284,100,136,137
5825,2,293,492,94,94
5825,1,955,492,95,94
5827,0,927,115,114,114
5827,1,270,100,136,137
5827,2,293,492,94,94
5827,1,955,492,95,94
5829,0,927,115,114,114
5829,1,294,104,113,113
5829,1,945,511,95,95
5829,2,293,492,94,94
5831,0,927,115,114,114
5831,1,294,104,113,113
5831,1,945,511,95,95
5831,2,293,492,94,94
5833,0,927,115,114,114
5833,1,294,104,113,113
5833,1,945,511,95,95
5833,2,293,492,94,94
5835,0,927,115,114,114
5835,1,294,104,113,113
5835,1,955,492,95,94
5835,2,293,492,94,94
5837,0,927,115,114,114
5837,1,294,104,113,113
5837,1,945,501,95,95
5837,2,293,492,94,94
5839,0,927,115,114,114
5839,1,294,104,113,113
5839,1,945,501,95,95
5839,2,293,492,94,94
5841,0,927,115,114,114
5841,1,284,87,136,136
5841,1,936,501,95,95
5841,2,293,492,94,94
5843,0,927,115,114,114
5843,1,284,87,136,136
5843,1,936,501,95,95
5843,2,293,492,94,94
5845,0,927,115,114,114
5845,1,284,87,136,136
5845,2,293,492,94,94
5845,1,945,501,95,95
5847,0,927,115,114,114
5847,1,284,87,136,136
5847,2,293,492,94,94
5847,1,945,492,95,94
5849,0,927,115,114,114
5849,1,945,492,95,94
5849,1,270,87,136,136
5849,2,283,492,95,94
5851,0,927,115,114,114
5851,1,270,87,136,136
5851,2,283,492,95,94
5851,1,945,492,95,94
5853,0,927,115,114,114
5853,1,270,87,136,136
5853,2,283,501,95,95
5853,1,936,511,95,95
5855,0,927,115,114,114
5855,1,270,87,136,136
5855,1,926,511,95,95
5855,2,283,501,95,95
5857,0,927,115,114,114
5857,1,270,87,136,136
5857,1,926,511,95,95
5857,2,271,495,113,114
5859,0,927,115,114,114
5859,1,284,87,136,136
5859,1,926,511,95,95
5859,2,271,495,113,114
5861,0,927,115,114,114
5861,2,283,501,95,95
5861,1,284,87,136,136
5861,1,936,511,95,95
5863,0,927,115,114,114
5863,2,283,501,95,95
5863,1,270,87,136,136
5863,1,936,511,95,95
5865,0,927,115,114,114
5865,1,270,87,136,136
5865,2,282,495,114,114
5865,1,936,501,95,95
5867,0,927,115,114,114
5867,1,270,87,136,136
5867,2,283,492,95,94
5867,1,936,501,95,95
5869,0,927,115,114,114
5869,1,270,87,136,136
5869,2,283,492,95,94
5869,1,940,516,79,79
5871,0,927,115,114,114
5871,1,270,87,136,136
5871,2,282,484,114,114
5871,1,940,516,79,79
5873,0,927,115,114,114
5873,1,284,100,136,137
5873,2,283,482,95,95
5873,1,940,524,79,79
5875,0,927,115,114,114
5875,1,284,100,136,137
5875,2,283,482,95,95
5875,1,936,511,95,95
5877,0,927,115,114,114
5877,2,283,482,95,95
5877,1,294,115,113,114
5877,1,936,511,95,95
5879,0,927,115,114,114
5879,1,270,87,136,136
5879,2,293,482,94,95
5879,1,926,511,95,95
5881,0,927,115,114,114
5881,1,294,104,113,113
5881,2,283,482,95,95
5881,1,926,511,95,95
5883,0,927,115,114,114
5883,1,294,104,113,113
5883,2,282,484,114,114
5883,1,926,501,95,95
5885,0,927,115,114,114
5885,1,284,87,136,136
5885,2,293,492,94,94
5885,1,926,501,95,95
5887,0,927,115,114,114
5887,1,284,87,136,136
5887,2,293,492,94,94
5887,1,940,524,79,79
5889,1,284,87,136,136
5889,0,906,100,136,137
5889,2,283,492,95,94
5889,1,940,524,79,79
5891,0,927,115,114,114
5891,1,284,87,136,136
5891,2,273,492,95,94
5891,1,926,520,95,95
5893,1,294,104,113,113
5893,0,927,115,114,114
5893,2,273,492,95,94
5893,1,940,524,79,79
5895,1,284,87,136,136
5895,0,927,115,114,114
5895,2,271,484,113,114
5895,1,916,511,95,95
5897,1,284,87,136,136
5897,0,906,100,136,137
5897,2,271,484,113,114
5897,1,926,511,95,95
5899,0,927,115,114,114
5899,1,294,92,113,114
5899,2,273,501,95,95
5899,1,936,520,95,95
5901,1,294,92,113,114
5901,0,927,115,114,114
5901,2,273,501,95,95
5901,1,936,520,95,95
5903,0,906,100,136,137
5903,1,294,92,113,114
5903,2,273,511,95,95
5903,1,940,532,79,79
5905,0,906,100,136,137
5905,1,284,87,136,136
5905,2,271,495,113,114
5905,1,926,520,95,95
5907,1,284,87,136,136
5907,0,927,115,114,114
5907,2,271,495,113,114
5907,1,936,511,95,95
5909,0,927,115,114,114
5909,1,284,87,136,136
5909,2,271,484,113,114
5909,1,926,520,95,95
5911,0,927,115,114,114
5911,1,284,87,136,136
5911,2,271,484,113,114
5911,1,936,520,95,95
5913,0,906,100,136,137
5913,1,284,87,136,136
5913,2,273,501,95,95
5913,1,936,520,95,95
5915,0,927,115,114,114
5915,1,284,87,136,136
5915,1,940,524,79,79
5915,2,273,501,95,95
5917,0,927,115,114,114
5917,1,284,87,136,136
5917,2,271,484,113,114
5917,1,926,511,95,95
5919,0,906,100,136,137
5919,1,284,87,136,136
5919,1,926,511,95,95
5919,2,283,492,95,94
5921,0,906,100,136,137
5921,1,284,87,136,136
5921,2,259,484,114,114
5921,1,932,516,79,79
5923,0,906,100,136,137
5923,1,284,87,136,136
5923,1,932,516,79,79
5923,2,264,492,95,94
5925,0,906,100,136,137
5925,1,284,87,136,136
5925,2,264,501,95,95
5925,1,916,501,95,95
5927,0,906,100,136,137
5927,1,284,87,136,136
5927,2,264,501,95,95
5927,1,907,501,95,95
5929,0,906,100,136,137
5929,1,284,87,136,136
5929,1,907,501,95,95
5929,2,273,501,95,95
5931,0,906,100,136,137
